"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_AI_PGE3_PERC1","per almeno tre aree aziendali elencate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2021","2021",21.68,,
"IT","Italia","E_AI_PGE3_PERC1","per almeno tre aree aziendali elencate (incidenza %)","C","attività manifatturiere","W100_249","100-249","2023","2023",15.02,,
"IT","Italia","E_AI_TTM_PERC1","per estrarre conoscenza e informazione da un documento di testo","C","attività manifatturiere","W_GE250","250 e più","2021","2021",33.38,,
"IT","Italia","E_AI_TTM_PERC1","per estrarre conoscenza e informazione da un documento di testo","C","attività manifatturiere","W_GE250","250 e più","2023","2023",27.96,,
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W_GE250","250 e più","2021","2021",16.65,,
"IT","Italia","E_AI_TSR_PERC1","per convertire la lingua parlata in un formato leggibile dal dispositivo informatico","C","attività manifatturiere","W_GE250","250 e più","2023","2023",19.79,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W_GE250","250 e più","2021","2021",10.07,,
"IT","Italia","E_AI_TNLG_PERC1","per generare linguaggio scritto o parlato","C","attività manifatturiere","W_GE250","250 e più","2023","2023",18.09,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W_GE250","250 e più","2021","2021",40.73,,
"IT","Italia","E_AI_TIR_PERC1","per identificare oggetti o persone sulla base di immagini ","C","attività manifatturiere","W_GE250","250 e più","2023","2023",29.07,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",50.31,,
"IT","Italia","E_AI_TML_PERC1","per l'analisi dei dati attraverso l’apprendimento automatico ( es. deep learning)","C","attività manifatturiere","W_GE250","250 e più","2023","2023",47.67,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W_GE250","250 e più","2021","2021",47.03,,
"IT","Italia","E_AI_TPA_PERC1","per automatizzare i flussi di lavoro o supportare nel processo decisionale ","C","attività manifatturiere","W_GE250","250 e più","2023","2023",40.22,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W_GE250","250 e più","2021","2021",34.64,,
"IT","Italia","E_AI_TAR_PERC1","per consentire il movimento fisico autonomo delle macchine","C","attività manifatturiere","W_GE250","250 e più","2023","2023",23.92,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",28.84,,
"IT","Italia","E_AI_TANY_PERC","imprese che usano almeno una delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2023","2023",27.87,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",16.23,,
"IT","Italia","E_AI_TGE2_PERC","imprese che usano almeno due delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2023","2023",13.99,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",9.84,,
"IT","Italia","E_AI_TGE3_PERC","imprese che usano almeno tre delle tecnologie di IA considerate (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2023","2023",7.34,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W_GE250","250 e più","2021","2021",13.74,,
"IT","Italia","E_AI_PMS_PERC1","marketing o vendite","C","attività manifatturiere","W_GE250","250 e più","2023","2023",19.22,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W_GE250","250 e più","2021","2021",58.77,,
"IT","Italia","E_AI_PPP_PERC1","processo produttivo","C","attività manifatturiere","W_GE250","250 e più","2023","2023",51.43,,
"IT","Italia","E_AI_PBA_PERC1","organizzazione di processi di amministrazione aziendale","C","attività manifatturiere","W_GE250","250 e più","2021","2021",14.72,,
"IT","Italia","E_AI_PME_PERC1","gestione di impresa","C","attività manifatturiere","W_GE250","250 e più","2021","2021",14.95,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W_GE250","250 e più","2021","2021",23.22,,
"IT","Italia","E_AI_PLOG_PERC1","logistica","C","attività manifatturiere","W_GE250","250 e più","2023","2023",22.3,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W_GE250","250 e più","2021","2021",42.39,,
"IT","Italia","E_AI_PITS_PERC1","sicurezza ICT","C","attività manifatturiere","W_GE250","250 e più","2023","2023",49.03,,
"IT","Italia","E_AI_PHR_PERC1","reclutamento e gestione del personale","C","attività manifatturiere","W_GE250","250 e più","2021","2021",5.5,,
"IT","Italia","E_AI_PANY_PERC1","per almeno un'area aziendale elencata (incidenza %)","C","attività manifatturiere","W_GE250","250 e più","2021","2021",89.92,,
