"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CA","industrie alimentari, delle bevande e del tabacco","W_GE10","10 e più","2023","2023",46.5,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CB","industrie tessili, dell'abbigliamento, articoli in pelle e simili","W_GE10","10 e più","2019","2019",31.06,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CB","industrie tessili, dell'abbigliamento, articoli in pelle e simili","W_GE10","10 e più","2021","2021",28.75,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CB","industrie tessili, dell'abbigliamento, articoli in pelle e simili","W_GE10","10 e più","2023","2023",33.54,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CC","industria dei prodotti in legno e carta, stampa","W_GE10","10 e più","2019","2019",36.26,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CC","industria dei prodotti in legno e carta, stampa","W_GE10","10 e più","2021","2021",35.48,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CC","industria dei prodotti in legno e carta, stampa","W_GE10","10 e più","2023","2023",58.34,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CH","metallurgia  e fabbricazione di prodotti in metallo esclusi macchinari e attrezzature","W_GE10","10 e più","2019","2019",40.98,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CH","metallurgia  e fabbricazione di prodotti in metallo esclusi macchinari e attrezzature","W_GE10","10 e più","2021","2021",43.18,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CH","metallurgia  e fabbricazione di prodotti in metallo esclusi macchinari e attrezzature","W_GE10","10 e più","2023","2023",58.66,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CL","fabbricazione di mezzi di trasporto","W_GE10","10 e più","2019","2019",55.58,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CL","fabbricazione di mezzi di trasporto","W_GE10","10 e più","2021","2021",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CL","fabbricazione di mezzi di trasporto","W_GE10","10 e più","2023","2023",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CM","altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","W_GE10","10 e più","2019","2019",40.8,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CM","altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","W_GE10","10 e più","2021","2021",36.85,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","CM","altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","W_GE10","10 e più","2023","2023",50.75,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","JC","informatica ed altri servizi d'informazione","W_GE10","10 e più","2019","2019",51.82,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","JC","informatica ed altri servizi d'informazione","W_GE10","10 e più","2021","2021",48.32,,
